,fecha,medio,titulo,terminos,texto,link
0,2023-06-29,Clarin,"Elecciones 2023, EN VIVO: la parodia de Rodolfo Tailhade a la curiosa arenga de Patricia Bullrich a Carolina Losada",Losada,"Dos nuevas encuestas anticipan un resultado cerrado para las elecciones de este domingo en una provincia en la que el peronismo solía moverse cómodo. ¿Puede haber batacazo en San Juan, como hubo semanas atrás en Chaco? Los sondeos aseguran que sí, aunque panorama es incierto. Entre otras cosas, porque rige la polémica ley de lemas, que permite votar por distintos candidatos de cada espacio: el más votado de la fuerza más votada resulta ganador. Como si se hicieran las primarias y las generales a la vez.",https://www.clarin.com/politica/elecciones-2023-vivo-parodia-rodolfo-tailhade-curiosa-arenga-patricia-bullrich-carolina-losada_0_FhBuf2SwPa.html
1,None,Villa Ocampo SF,"Martin Deltin: “siempre les contamos lo que hicimos, no prometemos cosas que no vamos a hacer"".",Perotti,"El precandidato concejal del espacio Elijo Por que está dentro del frente juntos avancemos compartió una entrevista con el periodista Guillermo Spannenberger, allí dio detalles sobre las gestiones y obras que se han conseguido por parte del espacio que él lidera para la ciudad de Las Toscas, Y manifestó entre otras cosas que tienen mucha cautela a la hora de prometer cosas que muchas veces pueden salir o no es por eso que manifestaba Martín Deltín que no prometen cosas que no se pueden hacer.

Una de las gestiones que el funcionario provincial llevó adelante es el convenio con el club de abuelos y en ese sentido Martin Deltin dijo: “Ese fue un convenio de 4 millones de pesos, que nosotros lo habíamos anunciado en una cena en el Club Social donde los abuelos nos invitaron, nosotros desarrollamos una relación con ellos y se avanzó en la firma del convenio, y esto ahora les brindan la posibilidad de hacer actividades en ese lugar, es una institución que se abre a las actividades artísticas, culturales, últimamente vi alguna política, y a partir de ese vínculo que tuvimos, profundizamos el conocimiento sobre una problemática que tenía la institución, que era justamente el sonido al momento de poder realizar algún evento, entonces hablábamos con ellos para lograr esa obra. Y a partir de ahí, empezamos a trabajar y cuando encontramos la posibilidad de planteárselo al gobernador Omar Perotti como una alternativa para fortalecer esta institución avanzamos en la parte de proyectos con el arquitecto Pipi Iglesias, que fue el que hizo todo el relevamiento profesional y se logro conseguir los recursos para la obra”.

Y agregó: “Como siempre digo, nosotros hacemos muchas gestiones y muchos trabajos, venimos siendo muy cauto, la gente está muy incrédula entonces trabajamos primero en la gestión y cuando sabemos que se va a dar por ahí lo comentamos, y a veces se da y hay veces que no llega, es por eso que contamos las cosas cuando sabemos que se van a concretar”",https://www.villaocamposf.com.ar/inicio/noticia/23770/Martin-Deltin-siempre-les-contamos-lo-que-hicimos-no-prometemos-cosas-que.html
2,None,Villa Ocampo SF,"Oscar Martínez:“Muchos de los candidatos hablan de seguridad pero no han hecho mucho en estos años"".",Perotti,"El actual diputado provincial del Frente Renovador, y pre candidato a renovar su lugar en la Legislatura enumeró sus proyectos que hoy ya son ley en la provincia. Habló de su relación con el gobernador y aseguró que “nos avala el gran trabajo que hicimos en la Legislatura en este período”. También se refirió a la candidatura presidencial de su jefe político, Sergio Massa.

El fin de semana la noticia más importante que estuvo en todos los medios de comunicación fue la designación de Sergio Massa como candidato presidencial de unidad en el Frente Unión Por la Patria. En nuestra provincia, Oscar “Cachi” Martínez representa al actual Ministro de Economía encabezando una lista de pre candidatos a diputados para renovar la banca que hace cuatro años ocupó en la cámara Baja y donde preside el bloque del Frente Renovador, dentro del interbloque del justicialismo.

En diálogo con la prensa y ante la consulta sobre la reciente designación de Massa, el legislador manifestó que “con Sergio me une una relación de amistad de más de 10 años, estuve con él desde el inicio del Frente Renovador en 2013, fui el primer Diputado Nacional en unirse a su bloque y nuestro partido provincial 100% Santafesino fue el primero también del interior del país en conformar el frente. Por eso tuve el honor de abrir el Congreso Naacional del Frente Renovador la semana pasada en Malvinas Argentinas. Allí expresé mi convencimiento de que el Frente podía ofrecerle al justicialismo nacional, no un plomero para el Titanic, sino el Capitán de un barco para mantener a la Argentina a flote y llevarla a aguas más calmas. Claro que es difícil, claro que esta costando, después del abismo en el que nos dejó la gestión de Macri, pero no es imposible. Y créanme que si hay un hombre que puede lograrlo es Sergio Massa. Estoy convencido de que la gente lo va a acompañar y que será quien dirija los destinos de la Argentina en la próxima gestión. Como dijo Cristina Kircher Sergio agarró “una papa caliente” cuando se puso al hombro el Ministerio de Economía, y a pesar de que los números de la inflación no son los que todos deseamos, no podemos dejar de ver más allá. Massa está trabajando desde el día uno en tratar de acomodar ese barco, y sí, las cosas no están fáciles ahora, pero dejando atrás las enormes dificultades que tuvimos primero por la pandemia, luego por la histórica sequía y por la guerra, con su enorme capacidad de trabajo, su inteligencia para enfrentar situaciones difíciles y su gran capacidad de diálogo con todos los sectores, seguramente el año que viene vamos a estar viendo los frutos de lo que está sembrando desde el día que asumió.”

En cuanto al panorama provincial de cara a las elecciones primarias del 16 de julio, “Cachi” Martínez manifestó que “ Podemos Más es la expresión que nos pareció más coherente con nuestra visión de la realidad. En estos cuatro años desde la Cámara de Diputados de Santa Fe logramos leyes muy importantes para los santafesinos, pero también nos quedaron pendientes otras, y estamos seguros de que si la gente nos acompaña las vamos a lograr en este nuevo período, porque podemos seguir haciendo, podemos más. Hace cuatro años se prometió La Paz y el orden que los santafesinos y santafesinas necesitábamos, yo puedo decirles que desde mi banca trabajé mucho para cumplir esta promesa. Y puedo mostrar cada una mis iniciativas que se han logrado, aún y a pesar de que el gobernador no nos haya respaldado. Sin temor a equivocarme creo que soy el legislador que más leyes contra la inseguridad consiguió. Y lo hice con trabajo, diálogo y búsqueda de consensos permanentes, algo que desde el Ejecutivo nunca se incentivó”.

En ese sentido enumeró, “Conseguimos la Ley de Víctimas de Delitos y sus familiares, sin dudas la más importante de todas las sancionadas en este período legislativo, para una provincia en la que, hasta su sanción, parecía que tenían más derechos los delincuentes que las víctimas, que son atravesadas por el delito por la incapacidad del Estado de protegerlas. Logramos también la Ley de Prisión Preventiva para quien usa o porta armas de fuego en la comision de un delito, una ley fundamental para Santa Fe donde el 85 por ciento de los homicidios se cometen con armas de fuego, donde en la ciudad de Rosario hubo mil seiscientas balaceras el año pasado. Balaceras que tienen como objetivos intimidar a víctimas, a testigos , a los barrios, para lograr impunidad.

Conseguimos que se sancione la Ley de Robo de Cables que obliga a todo aquel que venda ese tipo de materiales a estar registrado y a tener justamente un registro de cada compra y cada venta, con todos los datos tanto de quien les vende como de quien les compra. El robo de cables es un flagelo en crecimiento. Esta ley que tanto nos costó sancionar, está inutilizada porque el gobernador aún no la reglamentó. Tenemos que terminar con esas mafias en las que se han convertido algunas chacaritas y desarmaderos , que no solo afectan a las empresas sino al Estado, a las escuelas, centros de salud, clubes, organismos estatales y a los propios vecinos que padecen la inseguridad que genera estar sin luz y a todos el inconveniente de la falta de conectividad”.

“ Hicimos mucho, pero como dije antes, aún nos falta. Nos falta que se apruebe en el Senado la Ley de Prisión Preventiva para quien viole una perimetral, por ejemplo. Santa Fe tiene el doble de femicidios del promedio nacional, y los botones de pánico son una ficción. Seguimos contando víctimas, porque en esta provincia la restricción perimetral es una ficción. Para esta ley trabajamos mucho con víctimas de violencia familiar y de género. Una de ellas, Fernanda Fernandez de Santa Fe, que ya lleva ocho denuncias por violación de la perimetral que tiene su agresor, inició una campaña en Change.org que ya acumula más de 26 mil firmas, solo a modo de ejemplo. También queremos que se apruebe nuestro proyecto de ley de Deliverys Seguros, para que esos chicos y chicas que quieren tener un trabajo digo, que fueron esenciales en la pandemia, que se endeudan pare tener su propia moto o bicicleta, que pagan su monotributo, su seguro, su celular, puedan trabajar seguros, sin miedo a que les roben o a que los maten, como lamentablemente ya ha ocurrido. Y también tenemos pendiente la Ley de Ciberseguridad, para evitar que sigan ocurriendo en Santa Fe ciberdelitos y ciberestafas, así como la modificación del Cógido Procesal Penal Juvenil de la provincia, que no permite por ejemplo a la víctima ser querellante en una causa en la que el acusado sea menor de edad. Y presentamos muchas otras iniciativas que aún no han sido tratadas, es decir, nosotros podemos poner sobre la mesa todo lo que trabajamos estos cuatro años, para que las santafesinas y santafesinos nos evalúen, porque este proceso electoral es como un boletín de calificaciones, la ciudadanía nos tiene que evaluar por lo que hemos hecho hasta ahora y lo que ya tenemos presentado para seguir haciendo. Muchos de los candidatos de otras listas hablan mucho de seguridad, pero han hecho muy poco. Como dice Sergio Massa, menos eslóganes y más gestión”, enfatizó.

En cuanto a su relación con el gobernador, Oscar Martínez marcó que tiene “enormes diferencias en materia de la lucha contra la inseguridad. Yo creo que Omar Perotti ve la realidad desde su condición de Contador Público y lo único que pretende es que le cierren los números. El peronismo no es eso, el peronismo es mucho más que Perotti. Sí, la provincia tiene muchos millones en el Banco a plazo fijo, pero la gente sigue viviendo enrejada y los delincuentes libres. La ciudadanía necesita que nosotros le prestemos atención a otros aspectos, como éste de la seguridad, porque está en juego la vida de cada uno de nosotros. Tenemos que trabajar leyes más duras contra el delito, y como exprresé antes nosotros como representantes del Frente Renovador lo hemos hecho, y vamos a seguir insistiendo con contundencia porque estamos viviendo una realidad muy preocupante en las grandes ciudades.”",https://www.villaocamposf.com.ar/inicio/noticia/23769/Oscar-MartnezMuchos-de-los-candidatos-hablan-de-seguridad-pero-no-han-hecho.html
3,2023-06-29,Paralelo28,Villa Ocampo: LLegan las vigas pretensadas para el puente sobre el Paraná Mini,Perotti,"En el día de este miércoles 28 de junio, llegaron dos vigas pretensadas, de 32 mts de largo, para la continuidad de la construcción del puente sobre el Paraná Miní en Villa Ocampo.

Luego de muchas idas y venidas con respecto a si continúa o avanza la construcción del puente sobre el Paraná Miní, en la ciudad de Villa Ocampo, corazón del Jaaukanigás, llegaron dos vigas pretensadas, de 32 metros de largo, desde la locadidad de Campana, luego de varios trámites para conseguir el permiso de traslado por la ruta 11.

Que esto diga que lo terminarían al puente por este gobierno provincial de Omar Perotti, generan muchas dudas, por la lentitud que se vio en los últimos meses, donde además, varias maquinarias pesadas fueron devueltas por la empresa constructora, ya que eran alquiladas.

Recordemos, que aún faltan los pilotes, unos 15 en total, que aún no se construyeron del otro lado del paranacito o Paraná Miní.",https://www.paralelo28.com.ar/2023/06/29/villa-ocampo-llegan-las-vigas-pretensadas-para-el-puente-sobre-el-parana-mini/
4,2023-06-25,Paralelo28,El cierre de listas nacionales se entremezcla con la campaña santafesina,Pullaro,"El cierre de las precandidaturas nacionales para renovar las 10 bancas santafesinas en la Cámara de Diputados de la Nación que se ponen en juego este año, dio formalmente por iniciada la campaña nacional que tal como señalamos hace tiempo, se mezclará con las tres semanas que aún restan de proselitismo local rumbo a las PASO del 16 de Julio.

Por: Darío H. Schueri – Desde Santa Fe

Las listas nacionales por Santa Fe

Omar Perotti rechazó el convite, y nadie de su sector formará parte de la lista de precandidatos de Unión por la Patria (al fin y al cabo tampoco renovaba banca propia, ya que Mirabella tiene hasta el 2025). El “Chivo” Rossi colocó el primero con Germán Martínez y no Massa con Diego Giuliano, que quedó tercero después de la camporista Florencia Carignano. Otra camporista, María de los Angeles Sacnún, irá cuarta.

En las dos listas UCR-PRO de Juntos por el Cambio no hubo novedades con los primeros: por el larretismo encabezará Juan Cruz “Cacu” Cándido, hombre del riñón político de Maximilino Pullaro, y en segundo lugar el PRO ubicó a Verónica Razzini, empresaria rosarina que saltó a la tapa de los medios cuando el año pasado fue amenazada por activistas del Sindicato de Camioneros de Santa Fe, y su negocio recibió 3 disparos en su fachada.

En la terminal de Patricia Bullrich saldrá en primer lugar un hombre del PRO (que va por la reelección) José Nuñez, mientras que la UCR aliada situó a María Liliana Serra de la UNL; y en tercer lugar irá un hombre de la Fundación Libertad: Alejandro Bongiovani, dicen que también aliado a López Murphy.

Finalmente Elisa Carrió no jugó la presidencial, ubicando en la lista santafesina de los UCR- Larretistas a Gerardo Colotti.

El precandidato a Presidente cordobés Juan Schiaretti, dejó en manos de sus aliados socialistas santafesinos el armado de la lista de diputados nacionales por Santa Fe, quienes posicionaron al socialista rosarino Esteban Paulón (director de políticas LGBT), seguido por la nadadora santafesina Vanesa García y el ruralista rafaelino Nicolás Lungo.

Javier Milei armó una lista de rosarinos, encabezada por su amiga la economista Romina Diez, seguido por Nicolás Mayorás de Vida y Familia, y Rocío Bonacci.

El panorama santafesino

Decíamos que con la cercanía de las elecciones provinciales con las nacionales, las primeras se nacionalizarían. Los radicales con sus socios PRO nacionales Bullrich y Larreta fueron los primeros en aprovechar esa ventaja, “bajando” a la Provincia a los líderes nacionales.

Naturalmente con la precandidatura a Presidente de Sergio Massa, hincha el pecho Oscar “Cachi” Martínez su aliado en la Provincia, que busca la reelección a diputado provincial con lista propia y sin precandidato a gobernador, desempolvando – rápido de reflejos- un jingle grabado por Los Palmeras hace ocho años cuando precisamente Sergio Massa también había sido precandidato a Presidente (y Martínez a gobernador) con los acordes de uno de sus principales hits: Que quiere la Chola.

Además de las listas de los demás precandidatos a gobernadores, Martínez – sin precandidato a gobernador – busca tallar fuerte en la futura grilla del PJ que se arme por el D´Hont rumbo al 10 de setiembre.

Antonio Bonfatti, precandidato a diputado provincial, asegura que su figura sigue intacta en el interior de la Provincia y busca, junto con su contrincante interna Clara García (ambos apoyando a Mónica Fein como precandidata a gobernadora) que el socialismo consiga la mayor cantidad de bancas posibles dentro del frente Unidos, después de 12 años de destacada presencia en la Cámara.

Obviamente los radicales José Corral y Dionisio Scarpín como cabezas de listas de diputados de Pullaro y Losada, deberán convencer a los electores de sus líderes que también lo hagan por ellos.

A diferencia de las elecciones nacionales, acá no hay arrastres.

Lo mismo le ocurrirá a los precandidatos a gobernador Gustavo Marconatto del frente Escucharte (con su primera diputada Débora Farabollini), Edelvino Bodoira del frente Viva la Libertad (con su diputado Juan Argañaraz), Eduardo Maradona de la Coalición Cívica (Lucila Lehmann diputada) y los peronistas Marcelo Lewandowski (con Omar Perotti diputado), Marcos Cleri (Alejandra Rodenas diputada) Eduardo Toniolli (Lucila De Ponti diputada) y Leandro Busatto (Norma López diputada).

Luego estarán quienes van sólo por las bancas de diputados sin gobernadores a la vista tales como Rubén Giustiniani, Carlos del Frade y Amalia Granata (que apoya a Pullaro) con sus respectivas listas en busca de superar las PASO del 16 de julio rumbo a las generales del 10 de setiembre.

Mientras tanto, la Argentina asiste a la novedosa experiencia de un precandidato a presidente que es el ministro de economía, con una economía indomable.",https://www.paralelo28.com.ar/2023/06/25/el-cierre-de-listas-nacionales-se-entremezcla-con-la-campana-santafesina/
5,2023-06-25,Paralelo28,El cierre de listas nacionales se entremezcla con la campaña santafesina,Perotti,"El cierre de las precandidaturas nacionales para renovar las 10 bancas santafesinas en la Cámara de Diputados de la Nación que se ponen en juego este año, dio formalmente por iniciada la campaña nacional que tal como señalamos hace tiempo, se mezclará con las tres semanas que aún restan de proselitismo local rumbo a las PASO del 16 de Julio.

Por: Darío H. Schueri – Desde Santa Fe

Las listas nacionales por Santa Fe

Omar Perotti rechazó el convite, y nadie de su sector formará parte de la lista de precandidatos de Unión por la Patria (al fin y al cabo tampoco renovaba banca propia, ya que Mirabella tiene hasta el 2025). El “Chivo” Rossi colocó el primero con Germán Martínez y no Massa con Diego Giuliano, que quedó tercero después de la camporista Florencia Carignano. Otra camporista, María de los Angeles Sacnún, irá cuarta.

En las dos listas UCR-PRO de Juntos por el Cambio no hubo novedades con los primeros: por el larretismo encabezará Juan Cruz “Cacu” Cándido, hombre del riñón político de Maximilino Pullaro, y en segundo lugar el PRO ubicó a Verónica Razzini, empresaria rosarina que saltó a la tapa de los medios cuando el año pasado fue amenazada por activistas del Sindicato de Camioneros de Santa Fe, y su negocio recibió 3 disparos en su fachada.

En la terminal de Patricia Bullrich saldrá en primer lugar un hombre del PRO (que va por la reelección) José Nuñez, mientras que la UCR aliada situó a María Liliana Serra de la UNL; y en tercer lugar irá un hombre de la Fundación Libertad: Alejandro Bongiovani, dicen que también aliado a López Murphy.

Finalmente Elisa Carrió no jugó la presidencial, ubicando en la lista santafesina de los UCR- Larretistas a Gerardo Colotti.

El precandidato a Presidente cordobés Juan Schiaretti, dejó en manos de sus aliados socialistas santafesinos el armado de la lista de diputados nacionales por Santa Fe, quienes posicionaron al socialista rosarino Esteban Paulón (director de políticas LGBT), seguido por la nadadora santafesina Vanesa García y el ruralista rafaelino Nicolás Lungo.

Javier Milei armó una lista de rosarinos, encabezada por su amiga la economista Romina Diez, seguido por Nicolás Mayorás de Vida y Familia, y Rocío Bonacci.

El panorama santafesino

Decíamos que con la cercanía de las elecciones provinciales con las nacionales, las primeras se nacionalizarían. Los radicales con sus socios PRO nacionales Bullrich y Larreta fueron los primeros en aprovechar esa ventaja, “bajando” a la Provincia a los líderes nacionales.

Naturalmente con la precandidatura a Presidente de Sergio Massa, hincha el pecho Oscar “Cachi” Martínez su aliado en la Provincia, que busca la reelección a diputado provincial con lista propia y sin precandidato a gobernador, desempolvando – rápido de reflejos- un jingle grabado por Los Palmeras hace ocho años cuando precisamente Sergio Massa también había sido precandidato a Presidente (y Martínez a gobernador) con los acordes de uno de sus principales hits: Que quiere la Chola.

Además de las listas de los demás precandidatos a gobernadores, Martínez – sin precandidato a gobernador – busca tallar fuerte en la futura grilla del PJ que se arme por el D´Hont rumbo al 10 de setiembre.

Antonio Bonfatti, precandidato a diputado provincial, asegura que su figura sigue intacta en el interior de la Provincia y busca, junto con su contrincante interna Clara García (ambos apoyando a Mónica Fein como precandidata a gobernadora) que el socialismo consiga la mayor cantidad de bancas posibles dentro del frente Unidos, después de 12 años de destacada presencia en la Cámara.

Obviamente los radicales José Corral y Dionisio Scarpín como cabezas de listas de diputados de Pullaro y Losada, deberán convencer a los electores de sus líderes que también lo hagan por ellos.

A diferencia de las elecciones nacionales, acá no hay arrastres.

Lo mismo le ocurrirá a los precandidatos a gobernador Gustavo Marconatto del frente Escucharte (con su primera diputada Débora Farabollini), Edelvino Bodoira del frente Viva la Libertad (con su diputado Juan Argañaraz), Eduardo Maradona de la Coalición Cívica (Lucila Lehmann diputada) y los peronistas Marcelo Lewandowski (con Omar Perotti diputado), Marcos Cleri (Alejandra Rodenas diputada) Eduardo Toniolli (Lucila De Ponti diputada) y Leandro Busatto (Norma López diputada).

Luego estarán quienes van sólo por las bancas de diputados sin gobernadores a la vista tales como Rubén Giustiniani, Carlos del Frade y Amalia Granata (que apoya a Pullaro) con sus respectivas listas en busca de superar las PASO del 16 de julio rumbo a las generales del 10 de setiembre.

Mientras tanto, la Argentina asiste a la novedosa experiencia de un precandidato a presidente que es el ministro de economía, con una economía indomable.",https://www.paralelo28.com.ar/2023/06/25/el-cierre-de-listas-nacionales-se-entremezcla-con-la-campana-santafesina/
6,2023-06-25,Paralelo28,El cierre de listas nacionales se entremezcla con la campaña santafesina,Losada,"El cierre de las precandidaturas nacionales para renovar las 10 bancas santafesinas en la Cámara de Diputados de la Nación que se ponen en juego este año, dio formalmente por iniciada la campaña nacional que tal como señalamos hace tiempo, se mezclará con las tres semanas que aún restan de proselitismo local rumbo a las PASO del 16 de Julio.

Por: Darío H. Schueri – Desde Santa Fe

Las listas nacionales por Santa Fe

Omar Perotti rechazó el convite, y nadie de su sector formará parte de la lista de precandidatos de Unión por la Patria (al fin y al cabo tampoco renovaba banca propia, ya que Mirabella tiene hasta el 2025). El “Chivo” Rossi colocó el primero con Germán Martínez y no Massa con Diego Giuliano, que quedó tercero después de la camporista Florencia Carignano. Otra camporista, María de los Angeles Sacnún, irá cuarta.

En las dos listas UCR-PRO de Juntos por el Cambio no hubo novedades con los primeros: por el larretismo encabezará Juan Cruz “Cacu” Cándido, hombre del riñón político de Maximilino Pullaro, y en segundo lugar el PRO ubicó a Verónica Razzini, empresaria rosarina que saltó a la tapa de los medios cuando el año pasado fue amenazada por activistas del Sindicato de Camioneros de Santa Fe, y su negocio recibió 3 disparos en su fachada.

En la terminal de Patricia Bullrich saldrá en primer lugar un hombre del PRO (que va por la reelección) José Nuñez, mientras que la UCR aliada situó a María Liliana Serra de la UNL; y en tercer lugar irá un hombre de la Fundación Libertad: Alejandro Bongiovani, dicen que también aliado a López Murphy.

Finalmente Elisa Carrió no jugó la presidencial, ubicando en la lista santafesina de los UCR- Larretistas a Gerardo Colotti.

El precandidato a Presidente cordobés Juan Schiaretti, dejó en manos de sus aliados socialistas santafesinos el armado de la lista de diputados nacionales por Santa Fe, quienes posicionaron al socialista rosarino Esteban Paulón (director de políticas LGBT), seguido por la nadadora santafesina Vanesa García y el ruralista rafaelino Nicolás Lungo.

Javier Milei armó una lista de rosarinos, encabezada por su amiga la economista Romina Diez, seguido por Nicolás Mayorás de Vida y Familia, y Rocío Bonacci.

El panorama santafesino

Decíamos que con la cercanía de las elecciones provinciales con las nacionales, las primeras se nacionalizarían. Los radicales con sus socios PRO nacionales Bullrich y Larreta fueron los primeros en aprovechar esa ventaja, “bajando” a la Provincia a los líderes nacionales.

Naturalmente con la precandidatura a Presidente de Sergio Massa, hincha el pecho Oscar “Cachi” Martínez su aliado en la Provincia, que busca la reelección a diputado provincial con lista propia y sin precandidato a gobernador, desempolvando – rápido de reflejos- un jingle grabado por Los Palmeras hace ocho años cuando precisamente Sergio Massa también había sido precandidato a Presidente (y Martínez a gobernador) con los acordes de uno de sus principales hits: Que quiere la Chola.

Además de las listas de los demás precandidatos a gobernadores, Martínez – sin precandidato a gobernador – busca tallar fuerte en la futura grilla del PJ que se arme por el D´Hont rumbo al 10 de setiembre.

Antonio Bonfatti, precandidato a diputado provincial, asegura que su figura sigue intacta en el interior de la Provincia y busca, junto con su contrincante interna Clara García (ambos apoyando a Mónica Fein como precandidata a gobernadora) que el socialismo consiga la mayor cantidad de bancas posibles dentro del frente Unidos, después de 12 años de destacada presencia en la Cámara.

Obviamente los radicales José Corral y Dionisio Scarpín como cabezas de listas de diputados de Pullaro y Losada, deberán convencer a los electores de sus líderes que también lo hagan por ellos.

A diferencia de las elecciones nacionales, acá no hay arrastres.

Lo mismo le ocurrirá a los precandidatos a gobernador Gustavo Marconatto del frente Escucharte (con su primera diputada Débora Farabollini), Edelvino Bodoira del frente Viva la Libertad (con su diputado Juan Argañaraz), Eduardo Maradona de la Coalición Cívica (Lucila Lehmann diputada) y los peronistas Marcelo Lewandowski (con Omar Perotti diputado), Marcos Cleri (Alejandra Rodenas diputada) Eduardo Toniolli (Lucila De Ponti diputada) y Leandro Busatto (Norma López diputada).

